,Date,Open,High,Low,Close,Volume,Adj Close,50DayAvgVol,30DaySMA,4WeekSMA,10WeekSMA,30WeekSMA,20.2UpperBB,20.2MiddleBB,20.2LowerBB,12.26.9MACD,12.26.9MACDSignal,12.26.9MACDHist,RSI14,10.4STOC,10.4.4STOC
0,2014-11-18,6.08,6.76,6.08,6.2,5300,6.2,15770.0,6.75233333333,6.8785,6.8208,,7.74443937432,6.8785,6.01256062568,-0.119964290582,-0.031807368229,-0.0881569223528,39.233005264,24.4517230519,20.7827356344
1,2014-11-17,6.76,6.77,6.03,6.54,20500,6.54,16388.0,6.75133333333,6.894,6.8666,,7.72102841547,6.894,6.06697158453,-0.08265554583,-0.00976813764078,-0.0728874081892,44.3832149816,19.3496822356,23.2312335221
2,2014-11-14,6.31,6.73,5.9,6.43,16100,6.43,18112.0,6.76466666667,6.9095,6.9142,,7.72088092164,6.9095,6.09811907836,-0.0684519400439,0.00845371440654,-0.0769056544504,42.0998129183,18.1180106813,30.6484234321
3,2014-11-13,6.67,6.67,6.33,6.36,11400,6.36,19008.0,6.75866666667,6.9305,6.9532,,7.71235612487,6.9305,6.14864387513,-0.0381273095307,0.0276801280191,-0.0658074375498,40.660208414,21.2115265687,39.841334261
4,2014-11-12,7.01,7.01,6.5,6.5,17200,6.5,19156.0,6.74233333333,6.9595,6.9726,,7.69628965791,6.9595,6.22271034209,0.00825979791749,0.0441319874066,-0.0358721894891,42.6285910289,34.2457146029,48.210517031
5,2014-11-11,7.15,7.15,6.55,6.91,13000,6.91,19456.0,6.72033333333,6.947,6.9902,,7.72203806358,6.947,6.17196193642,0.0530919270907,0.0531000347789,-8.1076881334e-06,49.0913169934,49.0184418756,55.5841675555
6,2014-11-10,7.04,7.24,6.9,7.01,17700,7.01,19676.0,6.70566666667,6.914,7.0038,,7.74659594042,6.914,6.08140405958,0.0677963257505,0.0531020617009,0.0146942640496,50.8368366386,54.8896539968,61.6591167813
7,2014-11-07,7.34,7.34,7.01,7.01,10700,7.01,19672.0,6.705,6.883,7.024,,7.74465190187,6.883,6.02134809813,0.0753965389381,0.0494284956885,0.0259680432496,50.8368366386,54.6882576488,68.7757326738
8,2014-11-06,7.25,7.34,7.0,7.0,9000,7.0,21636.0,6.70466666667,6.855,7.0452,,7.73453396751,6.855,5.97546603249,0.0840004977493,0.0429364848761,0.0410640128732,50.685646301,63.7403167008,79.373148781
9,2014-11-05,7.28,7.37,6.98,7.01,33400,7.01,22490.0,6.69833333333,6.817,7.0652,,7.73310261434,6.817,5.90089738566,0.0947786343011,0.0326704816578,0.0621081526433,50.8307994541,73.3182387788,88.2043033721
10,2014-11-04,7.12,7.45,6.81,6.81,7000,6.81,21966.0,6.695,6.78,7.0856,,7.72136071726,6.78,5.83863928274,0.106138675728,0.017143443497,0.0889952322313,48.0688566395,83.3561175666,93.3033151059
11,2014-11-03,7.27,7.48,7.11,7.4,7700,7.4,22150.0,6.69166666667,6.748,7.1102,,7.72590797113,6.748,5.77009202887,0.139458020594,-0.00510536456086,0.144563385155,56.8103666707,97.0779220779,95.0535714286
12,2014-10-31,7.5,7.5,6.81,7.5,7200,7.5,23398.0,6.65366666667,6.725,7.123,,7.66123714944,6.725,5.78876285056,0.119884413195,-0.0412462108495,0.161130624045,58.4842488647,99.0649350649,91.5698051948
13,2014-10-30,7.49,7.54,6.8,7.54,23600,7.54,23556.0,6.61233333333,6.6625,7.133,,7.54901847132,6.6625,5.77598152868,0.0829757810149,-0.0815288668607,0.164504647876,59.1313774755,93.7142857143,85.3571428571
14,2014-10-29,6.91,7.5,6.91,7.5,13400,7.5,23542.0,6.608,6.579,7.1422,,7.43318733308,6.579,5.72481266692,0.0305872973079,-0.12265502883,0.153242326138,58.7071074921,90.3571428571,80.2142857143
15,2014-10-28,6.85,7.5,6.56,7.46,19300,7.46,23510.0,6.607,6.496,7.1524,,7.29703433135,6.496,5.69496566865,-0.0326516371298,-0.160965610364,0.128313973234,58.3051781183,83.1428571429,75.5892857143
16,2014-10-27,7.05,7.05,6.37,6.66,7000,6.66,23684.0,6.60633333333,6.4465,7.1632,,7.11443038559,6.4465,5.77856961441,-0.108819853272,-0.193044103673,0.0842242504006,49.1050352623,74.2142857143,73.4107142857
17,2014-10-24,6.23,7.16,6.22,7.03,5200,7.03,23622.0,6.63933333333,6.463,7.1904,,7.16656520664,6.463,5.75943479336,-0.123000814919,-0.214100166273,0.0910993513541,54.245510905,73.1428571429,73.75636289
18,2014-10-23,6.43,6.83,6.28,6.49,10300,6.49,23800.0,6.67,6.4615,7.2112,,7.16033545989,6.4615,5.76266454011,-0.176984503203,-0.236875004111,0.0598905009078,46.6812887655,71.8571428571,72.768585155
19,2014-10-22,6.95,6.95,6.21,6.21,3000,6.21,23754.0,6.72033333333,6.4775,7.2414,,7.19267480381,6.4775,5.76232519619,-0.188331181658,-0.251847629338,0.0635164476797,42.0700996541,74.4285714286,69.8938096521
20,2014-10-21,6.32,6.88,6.0,6.51,12500,6.51,24076.0,6.78233333333,6.5125,7.2786,,7.24028774378,6.5125,5.78471225622,-0.171565215881,-0.267726741258,0.0961615253775,46.030683919,75.5968801314,64.743330686
21,2014-10-20,6.85,6.85,6.85,6.85,0,6.85,24182.0,6.84833333333,6.5225,7.3094,,7.25535401002,6.5225,5.78964598998,-0.17821570733,-0.291767122603,0.113551415273,51.0926227514,69.1917462028,58.7469702897
22,2014-10-17,7.04,7.4,4.0,6.85,9700,6.85,24540.0,6.91733333333,6.493,7.3328,,7.21820617758,6.493,5.76779382242,-0.218730106127,-0.320154976421,0.101424870294,51.0926227514,60.3580408456,54.176257881
23,2014-10-16,6.4,7.5,5.85,6.94,27600,6.94,25076.0,6.96833333333,6.4635,7.3566,,7.17610858822,6.4635,5.75089141178,-0.267259682684,-0.345511193994,0.07825151131,52.4080340241,53.8266555643,51.5806818811
24,2014-10-15,6.62,6.62,5.91,6.25,5000,6.25,25010.0,6.98133333333,6.487,7.3786,,7.2866024012,6.487,5.6873975988,-0.334477292288,-0.365074071822,0.030596779534,41.727622166,51.6114385459,49.3750544743
25,2014-10-14,6.52,6.52,6.01,6.25,13500,6.25,25854.0,7.019,6.548,7.4154,,7.44605567756,6.548,5.64994432244,-0.345151735203,-0.372723266705,0.0275715315023,41.727622166,50.9088965683,49.5940853851
26,2014-10-13,6.1,6.6,5.8,6.39,14900,6.39,26410.0,7.06366666667,6.6075,7.4504,,7.57378929416,6.6075,5.64121070584,-0.353755817103,-0.379616149581,0.0258603324781,43.4328493796,49.9757368461,50.2338384687
27,2014-10-10,6.36,6.74,6.36,6.45,10300,6.45,26690.0,7.118,6.6705,7.4826,,7.73150848253,6.6705,5.60949151747,-0.373846760661,-0.3860812327,0.0122344720398,44.1508691566,45.004145937,49.6409040782
28,2014-10-09,6.55,6.55,6.08,6.24,8400,6.24,38928.0,7.172,6.7455,7.5136,,7.93753145932,6.7455,5.55346854068,-0.400161430283,-0.38913985071,-0.0110215795725,40.9798277091,52.4875621891,49.1602465404
29,2014-10-08,6.27,6.68,6.01,6.27,21900,6.27,,7.23066666667,6.8335,,,8.11942806953,6.8335,5.54757193047,-0.406546169615,-0.386384455817,-0.0201617137977,41.2908248058,53.4679089027,44.2264803549
30,2014-10-07,6.65,6.68,6.05,6.17,9800,6.17,,7.28933333333,6.9235,,,8.28859743242,6.9235,5.55840256758,-0.41183656535,-0.381344027368,-0.030492537982,39.8785816255,47.6039992841,40.6045284704
31,2014-10-06,6.31,6.94,6.04,6.94,15700,6.94,,7.35166666667,7.0395,,,8.51831675673,7.0395,5.56068324327,-0.402416865864,-0.373720892872,-0.0286959729921,48.1621028599,43.0815157858,40.9249076873
32,2014-10-03,6.12,6.5,5.76,6.25,8100,6.25,,7.38833333333,7.1385,,,8.82757400667,7.1385,5.44942599333,-0.462940567745,-0.366546899624,-0.0963936681208,37.3301239853,32.752497447,44.4783151719
33,2014-10-02,5.94,6.42,5.66,5.87,18600,5.87,,7.44666666667,7.245,,,8.96487790264,7.245,5.52512209736,-0.463202593524,-0.342448482594,-0.12075411093,29.8320631758,38.9801013649,50.701021098
34,2014-10-01,6.61,6.88,5.84,5.84,14700,5.84,,7.51766666667,7.318,,,8.91799499999,7.318,5.71800500001,-0.418108632339,-0.312259954862,-0.105848677478,29.2111830596,48.8855161514,52.8609268421
35,2014-09-30,6.98,6.98,6.29,6.47,11200,6.47,,7.59,7.395,,,8.8441859784,7.395,5.9458140216,-0.351416214502,-0.285797785492,-0.06561842901,35.3024647549,57.2951457244,50.1496565127
36,2014-09-29,6.96,7.0,6.8,6.99,2000,6.99,,7.641,7.451,,,8.8381106661,7.451,6.0638893339,-0.325326383525,-0.26939317824,-0.0559332052851,42.0178599911,57.6433211512,42.4795979731
37,2014-09-26,6.32,7.0,6.32,7.0,2200,7.0,,7.67533333333,7.5025,,,8.89379975203,7.5025,6.11120024797,-0.340239706408,-0.255409876918,-0.0848298294895,42.1610755507,47.6197243412,32.0504643587
38,2014-09-25,6.75,7.1,6.75,6.81,6300,6.81,,7.711,7.556,,,8.9481838959,7.556,6.1638161041,-0.355343770067,-0.234202419546,-0.121141350521,38.4604104197,38.0404348338,22.8850984019
