,Date,Open,High,Low,Close,Volume,Adj Close,50DayAvgVol,30DaySMA,4WeekSMA,10WeekSMA,30WeekSMA,20.2UpperBB,20.2MiddleBB,20.2LowerBB,12.26.9MACD,12.26.9MACDSignal,12.26.9MACDHist,RSI14,10.4STOC,10.4.4STOC
0,2014-11-18,20.35,20.72,20.18,20.53,250600,20.53,439274.0,18.9316666667,19.692,18.923,18.9450666667,22.0225758945,19.692,17.3614241055,0.604172549066,0.57155448368,0.0326180653857,62.0446349677,42.475563652,59.553582429
1,2014-11-17,20.54,20.56,20.18,20.22,229300,20.22,441570.0,18.8806666667,19.5375,18.8852,18.9651333333,22.0294781299,19.5375,17.0455218701,0.623401025859,0.563399967334,0.0600010585253,58.9518909667,52.1062710587,68.6071419203
2,2014-11-14,20.51,20.83,20.25,20.64,247700,20.64,445502.0,18.8416666667,19.3815,18.863,18.9869333333,22.0662217733,19.3815,16.6967782267,0.670439539499,0.548399702703,0.122039836797,65.6854192736,69.296786841,75.2167023416
3,2014-11-13,20.65,20.88,20.45,20.53,275700,20.53,450614.0,18.787,19.1855,18.832,19.0038,22.0410242951,19.1855,16.3299757049,0.677962303607,0.517889743503,0.160072560103,64.7049883731,74.3357081643,78.4608705405
4,2014-11-12,20.54,20.8,20.5,20.69,233400,20.69,452616.0,18.7376666667,19.013,18.8014,19.0189333333,21.9387621229,19.013,16.0872378771,0.688902816288,0.477871603478,0.21103121281,67.3022176057,78.6898016174,80.2938006336
5,2014-11-11,20.72,21.02,20.52,20.65,430500,20.65,456808.0,18.6736666667,18.829,18.767,19.0343333333,21.7725685825,18.829,15.8854314175,0.676555575146,0.425113800275,0.251441774871,66.9946703051,78.5445127436,82.2099961518
6,2014-11-10,20.41,20.89,20.22,20.79,413000,20.79,456130.0,18.6116666667,18.641,18.739,19.0546,21.5756134328,18.641,15.7063865672,0.65502792445,0.362253356557,0.292774567893,69.107187235,82.2734596369,85.4765424993
7,2014-11-07,20.36,20.71,20.13,20.41,410600,20.41,451398.0,18.557,18.454,18.7082,19.0708666667,21.2920796324,18.454,15.6159203676,0.60376858957,0.289059714584,0.314708874986,66.4400048726,81.6674285366,88.0409145666
8,2014-11-06,20.9,21.15,20.37,20.42,387700,20.42,448442.0,18.511,18.299,18.6804,19.0910666667,21.0294131555,18.299,15.5685868445,0.56825185902,0.210382495838,0.357869363182,66.5804717235,86.35458369,91.7259866258
9,2014-11-05,20.68,21.05,20.23,20.96,551700,20.96,448354.0,18.4546666667,18.191,18.656,19.1172,20.7422890859,18.191,15.6397109141,0.513635932259,0.120915155042,0.392720777218,74.4757644515,91.6106981339,94.4397162515
10,2014-11-04,20.97,21.32,20.3,20.53,959400,20.53,443050.0,18.3863333333,18.1055,18.6278,19.1498666667,20.3794083095,18.1055,15.8315916905,0.381473263089,0.0227349607375,0.358738302351,72.0226490946,92.5309479058,95.1943831097
11,2014-11-03,19.8,20.13,19.45,19.99,730400,19.99,429080.0,18.3163333333,18.029,18.6014,19.1850666667,20.0616426149,18.029,15.9963573851,0.251018754248,-0.0669496148503,0.317968369098,68.4913395487,96.4077167737,95.0609368113
12,2014-10-31,19.49,19.84,19.37,19.78,468900,19.78,420538.0,18.2753333333,17.982,18.5832,19.2203333333,19.8693748965,17.982,16.0946251035,0.135841999265,-0.146441707125,0.28228370639,66.9866037453,97.2095021928,92.8707160591
13,2014-10-30,18.89,19.03,18.49,18.97,315800,18.97,416766.0,18.2433333333,17.943,18.5662,19.2518,19.7084472521,17.943,16.1775527479,0.00824051200683,-0.217012633722,0.225253145729,60.1746638849,94.6293655664,86.0200917279
14,2014-10-29,18.98,19.1,18.7,19.02,244900,19.02,416236.0,18.2593333333,17.947,18.5664,19.2846666667,19.7220729562,17.947,16.1719270438,-0.0722725209954,-0.273325920154,0.201053399159,60.8948780648,91.9971627124,76.621282039
15,2014-10-28,18.05,19.0,18.05,18.97,352000,18.97,419170.0,18.258,17.9345,18.5594,19.3178,19.6824871281,17.9345,16.1865128719,-0.179076100995,-0.323589269944,0.144513168949,60.4553863953,87.646833765,64.1738260055
16,2014-10-27,17.75,17.94,17.38,17.89,209100,17.89,417622.0,18.2516666667,17.9255,18.5536,19.3595333333,19.6538110252,17.9255,16.1971889748,-0.307700654361,-0.359717562181,0.0520169078205,48.94724278,69.8070048677,48.5985651588
17,2014-10-24,17.83,18.1,17.74,17.83,302100,17.83,420956.0,18.2746666667,17.9885,18.5656,19.4176666667,19.7970383601,17.9885,16.1799616399,-0.357433074776,-0.372721789137,0.0152887143605,48.1691178155,57.0341268111,37.2290329885
18,2014-10-23,17.39,17.96,17.21,17.88,330400,17.88,421964.0,18.3116666667,18.0485,18.5782,19.4746666667,19.9108455641,18.0485,16.1861544359,-0.409601610291,-0.376543967727,-0.0330576425642,48.7440087503,42.2073385784,28.07474238
19,2014-10-22,17.48,17.66,17.08,17.14,454500,17.14,424570.0,18.349,18.091,18.59,19.5340666667,19.9746974279,18.091,16.2073025721,-0.475320699471,-0.368279557086,-0.107041142386,38.6876221844,25.345790378,21.0840810011
20,2014-10-21,17.27,17.44,16.91,17.44,482400,17.44,419742.0,18.4103333333,18.1795,18.603,19.5970666667,20.042363119,18.1795,16.316636881,-0.476942944942,-0.341519271489,-0.135423673452,41.77291936,24.3288761866,17.8365600039
21,2014-10-20,16.64,17.12,16.54,17.1,562300,17.1,417404.0,18.4503333333,18.229,18.6144,19.6556,20.0630218101,18.229,16.3949781899,-0.502621622688,-0.307663353126,-0.194958269562,36.4384339516,20.4169643768,13.5247741399
22,2014-10-17,17.38,17.4,16.57,16.72,419900,16.72,414356.0,18.5173333333,18.312,18.6224,19.7132666667,20.0833113786,18.312,16.5406886214,-0.49346791141,-0.258923785736,-0.234544125674,29.7600445367,14.2446930628,9.13343925709
23,2014-10-16,16.73,17.23,16.64,17.08,434700,17.08,412380.0,18.5963333333,18.417,18.624,19.7696666667,20.0412425927,18.417,16.7927574073,-0.43591582303,-0.200287754317,-0.235628068713,32.7908960137,12.3557063895,11.5438757701
24,2014-10-15,16.57,17.12,16.37,17.01,549200,17.01,412854.0,18.6603333333,18.5355,18.6294,19.8191333333,20.0968772766,18.5355,16.9741227234,-0.39277238189,-0.141380737139,-0.251391644751,31.5318827081,7.08173273041,17.7089153638
25,2014-10-14,17.21,17.6,16.88,16.89,570300,16.89,419302.0,18.7256666667,18.634,18.6342,19.8709333333,20.0386978323,18.634,17.2293021677,-0.324865336917,-0.0785328259511,-0.246332510966,29.4274424886,2.85162484567,29.0868243752
26,2014-10-13,17.33,17.86,16.94,17.05,439800,17.05,414146.0,18.8043333333,18.7285,18.6338,19.9295333333,19.8832341685,18.7285,17.5737658315,-0.22124775825,-0.0169496982097,-0.204298060041,30.59157968,23.886439115,45.0096553159
27,2014-10-10,18.16,18.27,17.26,17.31,718500,17.31,413072.0,18.8776666667,18.805,18.6248,19.9852666667,19.6715679431,18.805,17.9384320569,-0.102066808633,0.0341248168005,-0.136191625433,32.5335937199,37.0158647641,53.1920016724
28,2014-10-09,19.17,19.17,18.21,18.26,588900,18.26,406750.0,18.9346666667,18.8865,18.615,20.0436,19.4166047066,18.8865,18.3563952934,0.0250633024598,0.0681727231587,-0.043109420699,41.4644197107,52.5933687762,56.1249912459
