,Date,Open,High,Low,Close,Volume,Adj Close,50DayAvgVol,30DaySMA,4WeekSMA,10WeekSMA,30WeekSMA,20.2UpperBB,20.2MiddleBB,20.2LowerBB,12.26.9MACD,12.26.9MACDSignal,12.26.9MACDHist,RSI14,10.4STOC,10.4.4STOC
0,2014-11-18,3.37,3.38,3.22,3.31,10500,3.31,16482.0,3.31333333333,3.3255,3.4328,,3.47522975656,3.3255,3.17577024344,-0.0138869915466,-0.0215444839811,0.0076574924345,47.7669212369,32.3863636364,31.0724431818
1,2014-11-17,3.4,3.42,3.2,3.37,22700,3.37,17618.0,3.31266666667,3.3225,3.4448,,3.47571553446,3.3225,3.16928446554,-0.0121492643025,-0.0234588570897,0.0113095927872,50.5036136877,28.9772727273,31.2381628788
2,2014-11-14,3.3,3.48,3.29,3.35,17600,3.35,19072.0,3.30966666667,3.3185,3.4568,,3.47072023519,3.3185,3.16627976481,-0.0158636667757,-0.0262862552865,0.0104225885108,49.6100264945,31.8181818182,35.321969697
3,2014-11-13,3.3,3.4,3.25,3.34,15300,3.34,19552.0,3.31333333333,3.3145,3.4656,,3.46740192935,3.3145,3.16159807065,-0.018337487143,-0.0288919024142,0.0105544152712,49.1840864205,31.1079545455,38.4114583333
4,2014-11-12,3.25,3.4,3.25,3.25,18200,3.25,20928.0,3.319,3.314,3.4742,,3.46663027223,3.314,3.16136972777,-0.0202100725987,-0.031530506232,0.0113204336333,45.321494442,33.0492424242,44.2708333333
5,2014-11-11,3.34,3.43,3.26,3.42,12900,3.42,29004.0,3.33033333333,3.3185,3.4876,,3.46860329777,3.3185,3.16839670223,-0.0131425715244,-0.0343606146403,0.0212180431159,52.293329782,45.3125,51.337594697
6,2014-11-10,3.38,3.43,3.26,3.31,15800,3.31,30042.0,3.335,3.313,3.487,,3.45570248771,3.313,3.17029751229,-0.0212397963856,-0.0396651254192,0.0184253290336,47.4348563093,44.1761363636,56.1677631579
7,2014-11-07,3.41,3.41,3.34,3.35,3300,3.35,31042.0,3.34766666667,3.3085,3.4884,,3.4568610461,3.3085,3.1601389539,-0.020065857261,-0.0442714576776,0.0242056004166,49.1241227781,54.5454545455,59.0990081738
8,2014-11-06,3.5,3.64,3.35,3.45,27100,3.45,31506.0,3.36,3.3025,3.4852,,3.45334760522,3.3025,3.15165239478,-0.0223483443091,-0.0503228577818,0.0279745134727,53.5512889803,61.3162878788,56.7016796252
9,2014-11-05,3.26,3.45,3.2,3.31,31900,3.31,32878.0,3.36933333333,3.295,3.4788,,3.42983323033,3.295,3.16016676967,-0.0351183791333,-0.05731648615,0.0221981070167,47.3872500575,64.6331738437,48.6094497608
10,2014-11-04,3.41,3.42,3.4,3.4,2000,3.4,33868.0,3.37933333333,3.297,3.482,,3.43383566786,3.297,3.16016433214,-0.036652228976,-0.0628660129041,0.0262137839281,51.4641117439,55.9011164274,37.3853668262
11,2014-11-03,3.49,3.49,3.29,3.38,4600,3.38,36670.0,3.38666666667,3.2915,3.483,,3.41991728856,3.2915,3.16308271144,-0.0472404921719,-0.0694194588862,0.0221789667142,50.5868898472,44.9561403509,28.673245614
12,2014-10-31,3.26,3.44,3.25,3.44,7900,3.44,36760.0,3.38733333333,3.2865,3.4772,,3.40836467905,3.2865,3.16463532095,-0.0580314682196,-0.0749642005647,0.0169327323452,53.2688763566,28.9473684211,24.1776315789
13,2014-10-30,3.2,3.27,3.2,3.2,9200,3.2,38454.0,3.389,3.2875,3.4702,,3.41460232099,3.2875,3.16039767901,-0.0770696744735,-0.079197383651,0.00212770917752,41.8099920619,19.7368421053,25.9868421053
14,2014-10-29,3.2,3.45,3.2,3.27,6800,3.27,38978.0,3.40366666667,3.303,3.4676,,3.45650570022,3.303,3.14949429978,-0.0758119715544,-0.0797293109454,0.00391733939104,44.7841392451,21.0526315789,29.2763157895
15,2014-10-28,3.25,3.26,3.16,3.17,8900,3.17,39354.0,3.415,3.319,3.4664,,3.51596700231,3.319,3.12203299769,-0.0802312384241,-0.0807086457932,0.000477407369097,39.0309439075,26.9736842105,33.3881578947
16,2014-10-27,3.23,3.35,3.21,3.3,7200,3.3,39572.0,3.434,3.3385,3.4694,,3.54933405797,3.3385,3.12766594203,-0.0745230119425,-0.0808279976354,0.00630498569294,44.6464791602,36.1842105263,34.8135964912
17,2014-10-24,3.25,3.31,3.22,3.22,1900,3.22,40288.0,3.45166666667,3.358,3.4724,,3.61750722533,3.358,3.09849277467,-0.0793896317869,-0.0824042440587,0.00301461227182,39.688008794,32.8947368421,33.9990601504
18,2014-10-23,3.22,3.45,3.21,3.36,2200,3.36,40488.0,3.46966666667,3.383,3.476,,3.67837095321,3.383,3.08762904679,-0.0763009955622,-0.0831578971266,0.00685690156442,46.449397839,37.5,35.2052005013
19,2014-10-22,3.27,3.45,3.27,3.31,11000,3.31,40958.0,3.48533333333,3.4015,3.4758,,3.73293777697,3.4015,3.07006222303,-0.0855034853909,-0.0848721225177,-0.000631362873209,43.2427188681,32.6754385965,34.7986964362
20,2014-10-21,3.42,3.44,3.19,3.25,19200,3.25,41032.0,3.50433333333,3.4165,3.4758,,3.75704515119,3.4165,3.07595484881,-0.0909146126212,-0.0847142817994,-0.00620033082177,39.1848353683,32.9260651629,33.7464808702
21,2014-10-20,3.45,3.54,3.29,3.29,11400,3.29,41800.0,3.52633333333,3.435,3.477,,3.77754926653,3.435,3.09245073347,-0.0903896933751,-0.083164199094,-0.00722549428116,40.999431076,37.7192982456,30.4366681864
22,2014-10-17,3.35,3.42,3.24,3.27,3600,3.27,42992.0,3.549,3.4405,3.4774,,3.77703974505,3.4405,3.10396025495,-0.0924776736338,-0.0813578255237,-0.0111198481101,39.7030199945,35.8739837398,24.2727030761
23,2014-10-16,3.21,3.34,3.2,3.33,8500,3.33,44164.0,3.56633333333,3.4515,3.4808,,3.7792971934,3.4515,3.1237028066,-0.0917612022748,-0.0785778634962,-0.0131833387786,42.2916992388,28.4665763324,18.0296009602
24,2014-10-15,3.16,3.37,3.16,3.34,11100,3.34,44588.0,3.581,3.467,3.4842,,3.79963192871,3.467,3.13436807129,-0.0956211067979,-0.0752820288015,-0.0203390779964,42.7227996829,19.6868144277,13.754091437
25,2014-10-14,3.2,3.35,3.2,3.31,14200,3.31,45516.0,3.60033333333,3.4805,3.4874,,3.81333479385,3.4805,3.14766520615,-0.100175077927,-0.0701972593024,-0.0299778186244,41.0488111671,13.0634378043,11.5701824429
26,2014-10-13,3.23,3.49,3.21,3.22,19300,3.22,46340.0,3.603,3.502,3.495,,3.84344399248,3.502,3.16055600752,-0.10147596358,-0.0627028046463,-0.0387731589333,35.8238780728,10.9015752766,13.0496933622
27,2014-10-10,3.21,3.31,3.2,3.23,13100,3.23,46454.0,3.60833333333,3.5325,3.5056,,3.87670197559,3.5325,3.18829802441,-0.0924967163426,-0.053009514913,-0.0394872014296,36.1544936076,11.3645382395,17.4370941558
28,2014-10-09,3.37,3.37,3.21,3.3,10700,3.3,47008.0,3.607,3.559,3.5166,,3.88720115783,3.559,3.23079884217,-0.0807087067224,-0.0431377145556,-0.0375709921668,38.461734161,10.9511784512,25.6228956229
29,2014-10-08,3.26,3.35,3.25,3.35,11500,3.35,49034.0,3.60133333333,3.5855,3.528,,3.91135119303,3.5855,3.25964880697,-0.0716162478003,-0.0337449665139,-0.0378712812864,40.1616581787,18.9814814815,37.4849033816
30,2014-10-07,3.4,3.41,3.28,3.29,17300,3.29,50062.0,3.60533333333,3.612,3.5366,,3.94309515249,3.612,3.28090484751,-0.0640601820808,-0.0242771461923,-0.0397830358885,37.0620274365,28.4511784512,48.8320586683
31,2014-10-06,3.37,3.48,3.26,3.28,9400,3.28,51846.0,3.61066666667,3.643,3.5486,,3.96363062861,3.643,3.32236937139,-0.0473750191867,-0.0143313872201,-0.0330436319665,36.5533964037,44.1077441077,59.0157940415
32,2014-10-03,3.58,3.58,3.32,3.46,33700,3.46,54284.0,3.60433333333,3.6775,3.5648,,3.9825819562,3.6775,3.3724180438,-0.0243714109955,-0.0060704792285,-0.018300931767,42.2619709112,58.3992094862,65.8129854032
33,2014-10-02,3.49,3.52,3.49,3.51,4600,3.51,57210.0,3.592,3.694,3.5786,,3.98564361814,3.694,3.40235638186,-0.0129832214716,-0.00149524628675,-0.0114879751848,44.0358292441,64.3701026281,69.0478976592
34,2014-10-01,3.6,3.61,3.59,3.59,17700,3.59,95002.0,3.57733333333,3.707,3.594,,3.98764924728,3.707,3.42635075272,-0.00334981271237,0.00137674750946,-0.00472656022183,46.9645261607,69.1861199441,69.8384888853
35,2014-09-30,3.71,3.74,3.36,3.56,24000,3.56,,3.56466666667,3.7235,,,4.01334651111,3.7235,3.43365348889,0.000849189925223,0.00255838756492,-0.0017091976397,45.7071729608,71.2965095545,66.4460069788
36,2014-09-29,3.75,3.76,3.56,3.69,3800,3.69,,3.55666666667,3.715,,,4.03220655731,3.715,3.39779344269,0.00925083780192,0.00298568697484,0.00626515082708,50.527249197,71.3388585099,57.7369666308
37,2014-09-26,3.7,3.74,3.62,3.72,14200,3.72,,3.54866666667,3.6995,,,4.04875492123,3.6995,3.35024507877,0.00660347436016,0.00141939926807,0.00518407509208,51.695443355,67.5324675325,46.0952611219
38,2014-09-25,3.71,3.8,3.51,3.73,12800,3.73,,3.538,3.673,,,4.08652629904,3.673,3.25947370096,7.38799401532e-05,0.000123380495051,-4.95005548977e-05,52.0680535901,55.6161923183,31.8337247859
39,2014-09-24,3.63,3.74,3.35,3.61,15200,3.61,,3.52533333333,3.643,,,4.1181041991,3.643,3.1678958009,-0.00927951337323,0.000135755633775,-0.00941526900701,47.8821882662,36.4603481625,21.3054105615
40,2014-09-23,3.5,3.62,3.31,3.62,16600,3.62,,3.51533333333,3.636,,,4.11693242769,3.636,3.15506757231,-0.00886468791689,0.00248957288553,-0.0113542608024,48.2079597066,24.7720364742,19.1483744492
41,2014-09-22,3.5,3.52,3.14,3.4,41200,3.4,,3.505,3.6275,,,4.11522430737,3.6275,3.13977569263,-0.00922446069201,0.00532813808613,-0.0145525987781,39.8474879431,10.4863221884,22.5919876876
42,2014-09-19,3.68,3.8,3.49,3.49,55400,3.49,,3.502,3.612,,,4.14523915835,3.612,3.07876084165,0.0128505123942,0.00896628778067,0.00388422461351,42.4505609151,13.5029354207,33.7536641128
43,2014-09-18,3.66,3.75,3.55,3.64,52600,3.64,,3.50033333333,3.592,,,4.17015568837,3.592,3.01384431163,0.0316756524076,0.00799523162729,0.0236804207803,47.2249886393,27.8322037134,46.175974069
44,2014-09-17,3.75,3.83,3.61,3.61,24200,3.61,,3.49566666667,3.5635,,,4.18402477791,3.5635,2.94297522209,0.039969912535,0.00207512643223,0.0378947861028,46.0991429396,38.5464894277,56.1065470751
45,2014-09-16,3.76,3.9,3.7,3.74,19500,3.74,,3.492,3.5435,,,4.18225738743,3.5435,2.90474261257,0.0530295694609,-0.00739857009348,0.0604281395544,50.4278522669,55.1330278893,64.8756156564
46,2014-09-15,3.67,3.91,3.66,3.83,36600,3.83,,3.49033333333,3.5225,,,4.16165178166,3.5225,2.88334821834,0.0556907378359,-0.0225056049821,0.078196342818,53.6674493684,63.1921752455,69.7985303916
47,2014-09-12,3.83,3.88,3.7,3.76,13300,3.76,,3.48766666667,3.5035,,,4.12736777445,3.5035,2.87963222555,0.0491136729206,-0.0420546906866,0.0911683636072,51.4131579942,67.5544957379,72.624132351
48,2014-09-11,3.8,3.84,3.69,3.83,25400,3.83,,3.48833333333,3.4855,,,4.09942100469,3.4855,2.87157899531,0.047131838459,-0.0648467815884,0.111978620047,53.8458750263,73.6227637531,74.9614863489
49,2014-09-10,3.98,3.98,3.84,3.88,27000,3.88,,3.48966666667,3.4615,,,4.05692505826,3.4615,2.86607494174,0.0367894702776,-0.0928414366002,0.129630906878,55.5905128206,74.82468683,75.1250959495
50,2014-09-09,4.08,4.08,3.87,3.91,67300,3.91,,3.48633333333,3.433,,,3.99943093136,3.433,2.86656906864,0.0179628189585,-0.12524916332,0.143211982278,56.6124671461,74.4945830831,74.8592912145
51,2014-09-08,3.87,4.18,3.79,3.97,95400,3.97,,3.48566666667,3.403,,,3.92717935862,3.403,2.87882064138,,,,58.6135932837,76.9039117293,72.2400414682
52,2014-09-05,3.68,3.85,3.68,3.79,41600,3.79,,3.48966666667,3.37,,,3.82589472469,3.37,2.91410527531,,,,54.0932028411,74.2772021556,65.0973968692
53,2014-09-04,3.86,3.92,3.62,3.77,84100,3.77,,3.50166666667,3.3525,,,3.76760841957,3.3525,2.93739158043,,,,53.5699760887,73.7614678899,59.0754448151
54,2014-09-03,3.45,4.09,3.45,3.92,422000,3.92,,3.51866666667,3.339,,,3.71460085197,3.339,2.96339914803,,,,58.1887713848,64.0175840979,53.5517445093
55,2014-09-02,3.4,3.55,3.36,3.39,64800,3.39,,,3.318,,,3.59545990701,3.318,3.04054009299,,,,41.6953697336,48.3333333333,49.4223484848
56,2014-08-29,3.2,3.44,3.2,3.38,65800,3.38,,,3.333,,,3.65350585018,3.333,3.01249414982,,,,41.2896073927,50.1893939394,48.7973484848
57,2014-08-28,3.45,3.45,3.14,3.19,26500,3.19,,,3.3515,,,3.71986259311,3.3515,2.98313740689,,,,33.0719985307,51.6666666667,43.4480932203
58,2014-08-27,3.5,3.5,3.11,3.13,95700,3.13,,,3.381,,,3.78561833868,3.381,2.97638166132,,,,30.2074752462,47.5,33.3468978228
59,2014-08-26,3.49,3.55,3.38,3.47,81400,3.47,,,3.418,,,3.85784542739,3.418,2.97815457261,,,,38.987947005,45.8333333333,25.1554246475
60,2014-08-25,3.1,3.5,3.05,3.45,142100,3.45,,,3.4335,,,3.90058778618,3.4335,2.96641221382,,,,38.0036274877,28.7923728814,18.7318505332
61,2014-08-22,3.06,3.09,3.05,3.09,9100,3.09,,,3.4555,,,3.96329818826,3.4555,2.94770181174,,,,15.1135941616,11.2618850765,17.7815148608
62,2014-08-21,3.06,3.11,3.0,3.09,92600,3.09,,,3.5055,,,4.05473492241,3.5055,2.95626507759,,,,15.1135941616,14.7341072987,22.1434909922
63,2014-08-20,3.38,3.38,3.01,3.07,35400,3.07,,,3.5585,,,4.14071216064,3.5585,2.97628783936,,,,13.5852321246,20.1390368762,24.7577819383
64,2014-08-19,3.5,3.5,3.2,3.21,25600,3.21,,,3.619,,,4.23602187968,3.619,3.00197812032,,,,15.3858565252,24.991030192,24.6580340217
65,2014-08-18,3.42,3.45,3.3,3.32,19800,3.32,,,,,,,,,,,,17.0329821557,28.7097896018,22.1488701398
66,2014-08-15,3.37,3.6,3.37,3.45,43000,3.45,,,,,,,,,,,,19.3004341965,25.1912710833,18.4684391584
67,2014-08-14,3.39,3.42,3.34,3.4,11900,3.4,,,,,,,,,,,,15.2721941068,19.7400452095,15.4361563252
68,2014-08-13,3.43,3.53,3.31,3.35,25700,3.35,,,,,,,,,,,,11.1540941328,14.9543746645,13.1194164549
69,2014-08-12,3.29,3.39,3.23,3.31,14700,3.31,,,,,,,,,,,,7.82608695652,,
70,2014-08-11,3.5,3.58,3.21,3.31,57600,3.31,,,,,,,,,,,,,,
71,2014-08-08,3.35,3.56,3.19,3.31,71000,3.31,,,,,,,,,,,,,,
72,2014-08-07,3.27,3.44,3.27,3.44,62200,3.44,,,,,,,,,,,,,,
73,2014-08-06,3.6,3.6,3.39,3.5,29700,3.5,,,,,,,,,,,,,,
74,2014-08-05,3.61,3.64,3.43,3.5,57500,3.5,,,,,,,,,,,,,,
75,2014-08-04,3.8,3.9,3.64,3.69,55400,3.69,,,,,,,,,,,,,,
76,2014-08-01,3.84,3.89,3.69,3.75,25000,3.75,,,,,,,,,,,,,,
77,2014-07-31,3.8,4.0,3.7,3.78,40800,3.78,,,,,,,,,,,,,,
78,2014-07-30,3.67,4.0,3.67,3.87,112000,3.87,,,,,,,,,,,,,,
79,2014-07-29,3.83,3.84,3.7,3.78,62900,3.78,,,,,,,,,,,,,,
80,2014-07-28,4.09,4.34,3.64,3.89,106500,3.89,,,,,,,,,,,,,,
81,2014-07-25,4.23,4.23,3.8,4.09,131300,4.09,,,,,,,,,,,,,,
82,2014-07-24,4.28,4.38,4.02,4.15,180000,4.15,,,,,,,,,,,,,,
83,2014-07-23,5.0,5.0,4.15,4.28,1894200,4.28,,,,,,,,,,,,,,
