,Date,Open,High,Low,Close,Volume,Adj Close,50DayAvgVol,30DaySMA,4WeekSMA,10WeekSMA,30WeekSMA,20.2UpperBB,20.2MiddleBB,20.2LowerBB,12.26.9MACD,12.26.9MACDSignal,12.26.9MACDHist,RSI14,10.4STOC,10.4.4STOC
0,2014-11-18,120.31,120.72,118.98,119.86,706200,119.86,834894.0,115.631,119.077,115.5562,109.538,125.280805606,119.077,112.873194394,2.10079137601,2.19914338425,-0.0983520082413,56.4692869622,52.1439224459,70.4095159318
1,2014-11-17,121.72,122.35,119.18,120.01,1015900,120.01,844162.0,115.426333333,118.6025,115.4992,109.414133333,125.856902456,118.6025,111.348097544,2.30747078608,2.22373138631,0.0837393997641,57.0268149773,69.5873414192,77.5740057478
2,2014-11-14,121.74,122.77,121.21,121.72,789900,121.72,836072.0,115.277,118.0595,115.4588,109.285866667,126.361349131,118.0595,109.757650869,2.52243293076,2.20279653637,0.319636394392,63.6825325568,77.6612204693,80.8933404264
3,2014-11-13,123.26,123.4,122.01,122.52,441500,122.52,842010.0,115.093333333,117.4545,115.4014,109.154733333,126.343919497,117.4545,108.565080503,2.58600377099,2.12288743777,0.463116333215,67.0838151445,82.2455793927,83.4784872035
4,2014-11-12,120.46,123.06,120.46,122.61,716100,122.61,854862.0,114.810666667,116.7285,115.3038,109.014266667,126.197350564,116.7285,107.259649436,2.54807413403,2.00710835447,0.540965779555,67.4602049786,80.8018817102,84.9653970555
5,2014-11-11,121.61,122.58,120.39,121.03,566900,121.03,886844.0,114.461666667,115.914,115.1966,108.884266667,126.001341374,115.914,105.826658626,2.45343559181,1.87186690958,0.581568682224,64.1843649806,82.8646801333,87.4765294914
6,2014-11-10,120.71,123.45,119.87,122.4,947900,122.4,902116.0,114.224333333,115.0785,115.1268,108.7764,126.060835407,115.0785,104.096164593,2.45782878931,1.72647473903,0.731354050285,69.8458061624,88.0018075779,89.1089311636
7,2014-11-07,121.72,121.93,119.85,120.29,999100,120.29,911862.0,113.966,114.353,115.0362,108.653933333,125.221317441,114.353,103.484682559,2.28819496083,1.54363622645,0.744558734373,65.4928528232,88.1932188007,89.9667988538
8,2014-11-06,120.26,121.52,119.86,121.32,1009900,121.32,963096.0,113.782666667,113.8035,114.9578,108.5354,124.525882711,113.8035,103.081117289,2.2532340385,1.35749654286,0.895737495635,70.0783930786,90.8464114538,91.211615129
9,2014-11-05,120.82,120.82,119.23,119.97,599900,119.97,962020.0,113.540666667,113.246,114.692,108.4252,123.496228095,113.246,102.995771905,2.07096414798,1.13356216895,0.937401979027,67.2911577743,89.394286822,92.4029564067
